target,mode,model,output_type,feature,n_total_splits,mean_abs_shap_avg,rank_avg,n_splits_present,rank_final,total_importance,cumulative_importance,cumulative_fraction,feature_type,category
Cefepime006ugml,3,XGBoost,shap,Clusters_24,5,0.0087523463,14.6,5,5,0.1827590374444001,0.07829014720000001,0.4283790738601249,STR,Antibiotics
Cefepime006ugml,3,XGBoost,shap,Clusters_7,5,0.00763159214,8.4,5,6,0.1827590374444001,0.08592173934000001,0.47013674695096574,STR,Antibiotics
Cefepime006ugml,3,XGBoost,shap,group_8662,5,0.0066374604871999995,46.2,5,7,0.1827590374444001,0.09255919982720001,0.5064548441570713,PAN,Antibiotics
Cefepime006ugml,3,XGBoost,shap,group_1215,5,0.0056067860600000005,43.8,5,8,0.1827590374444001,0.09816598588720002,0.5371334149046642,PAN,Antibiotics
Cefepime006ugml,3,XGBoost,shap,group_2393,5,0.00479065182,33.2,5,9,0.1827590374444001,0.10295663770720002,0.5633463556543518,PAN,Antibiotics
Cefepime006ugml,3,XGBoost,shap,group_2108,5,0.00442620718,20.2,5,10,0.1827590374444001,0.10738284488720003,0.5875651699023015,PAN,Antibiotics
Cefepime025ugml,3,XGBoost,shap,blaCTXM~~~blaCTXM15,5,0.107941936,1,5,1,0.268490957666,0.107941936,0.40203192293082235,PAN,Antibiotics
Cefepime025ugml,3,XGBoost,shap,tnp~~~traO,5,0.020063978399999998,3,5,2,0.268490957666,0.1280059144,0.4767606161218958,PAN,Antibiotics
Cefepime025ugml,3,XGBoost,shap,blaOXA232,5,0.0199218892,3.4,5,3,0.268490957666,0.14792780360000002,0.5509600952149036,PAN,Antibiotics
Cefepime025ugml,3,XGBoost,shap,group_8522,5,0.0191915322,3,5,4,0.268490957666,0.16711933580000002,0.6224393448955355,PAN,Antibiotics
Cefepime025ugml,3,XGBoost,shap,Clusters_1,5,0.0074255712,8.2,5,5,0.268490957666,0.17454490700000003,0.6500960349552334,STR,Antibiotics
Cefepime025ugml,3,XGBoost,shap,X4343305...T.G.....GT,5,0.00726967432,11.4,5,6,0.268490957666,0.18181458132000003,0.677172083933551,SNP,Antibiotics
